participant_id,time_gameplayed_utc,time_sent_utc,detail,condition,trial_number,response_time,response_window,trial_accuracy,position_is_top,correct_button,late_response
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,5,0,560,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,6,614.736020565033,640,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,6,329.02395725250244,560,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,7,0,630,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,7,512.6559734344482,520,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,8,572.8409886360168,630,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,8,373.4280467033386,440,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,9,0,620,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,9,332.98802375793457,280,Miss,1,0,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,10,0,620,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,10,292.63097047805786,320,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,11,460.27398109436035,620,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,11,301.35399103164673,310,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,12,0,600,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,12,274.1889953613281,300,False Alarm,0,0,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,13,0,600,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,13,375.69695711135864,340,Miss,1,0,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,14,398.7619876861572,600,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,14,416.90200567245483,380,Miss,1,0,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,15,0,560,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,15,0,460,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,16,0,560,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,16,401.0009765625,460,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,17,527.2610187530518,560,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,17,39.73501920700073,450,Miss,1,0,1
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,18,422.7449893951416,480,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,18,367.25401878356934,490,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,19,0,320,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,19,415.19904136657715,480,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,20,0,320,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,20,416.77796840667725,470,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,21,N/A,320,Miss,1,0,1
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,21,0,450,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,22,375.4010200500488,360,Miss,1,0,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,22,0,450,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,23,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,23,0,450,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,24,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,24,547.2239851951599,450,Miss,1,0,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,25,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,25,318.32098960876465,490,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,26,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,26,0,480,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,27,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,27,0,480,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,28,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,28,337.2350335121155,480,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,29,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,29,300.00001192092896,470,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,30,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,30,373.2529878616333,450,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,31,0,400,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,31,371.4349865913391,410,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,32,435.2959990501404,400,Miss,1,0,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,32,330.7749629020691,330,Miss,1,0,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,33,331.74198865890503,440,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,33,317.9750442504883,370,False Alarm,0,0,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,34,304.4889569282532,430,False Alarm,0,0,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,34,378.8440227508545,410,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,35,405.34597635269165,470,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,35,394.7870135307312,400,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,36,347.86003828048706,460,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,36,402.3510217666626,390,Miss,1,0,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,37,387.80903816223145,450,False Alarm,0,0,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,37,320.1020359992981,430,Hit,1,1,0
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,38,390.9580111503601,490,False Alarm,0,0,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,38,0,420,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Impulsive,39,557.2270154953003,530,False Alarm,0,0,N/A
ADMIN-UCSF-BS001,2017-12-08 21:53:00+00:00,2017-12-12 17:39:05+00:00,,Sustained,39,552.4290204048157,420,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,0,0,600,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,0,0,600,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,1,0,600,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,1,223.56605529785156,600,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,2,N/A,600,Miss,1,0,1
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,2,293.9029932022095,590,False Alarm,0,0,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,3,0,640,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,3,319.5909261703491,630,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,4,0,640,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,4,0,620,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,5,0,640,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,5,N/A,620,Miss,1,0,1
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,6,0,640,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,6,557.9699277877808,660,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,7,0,640,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,7,406.83698654174805,650,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,8,0,640,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,8,402.0789861679077,640,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,9,0,640,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,9,463.2599353790283,620,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,10,414.6019220352173,640,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,10,358.5059642791748,580,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,11,0,630,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,11,361.8870973587036,500,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,12,0,630,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,12,315.61601161956787,340,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,13,0,630,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,13,418.5680150985718,20,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,14,466.41504764556885,630,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,14,330.33907413482666,60,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,15,623.8360404968262,620,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,15,0,100,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,16,349.00200366973877,660,False Alarm,0,0,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,16,323.27401638031006,100,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,17,356.5119504928589,700,False Alarm,0,0,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,17,317.410945892334,140,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,18,0,780,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,18,581.8500518798828,180,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,19,0,780,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,19,317.05498695373535,260,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,20,0,780,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,20,299.7009754180908,420,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,21,0,780,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,21,325.45697689056396,410,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,22,449.27000999450684,780,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,22,240.7510280609131,400,False Alarm,0,0,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,23,0,770,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,23,321.47395610809326,440,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,24,406.50999546051025,770,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,24,364.8359775543213,430,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,25,0,760,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,25,0,420,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,26,273.68199825286865,760,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,26,322.2149610519409,420,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,27,0,740,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,27,347.65303134918213,400,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,28,0,740,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,28,0,360,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,29,425.42803287506104,740,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,29,649.5059728622437,360,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,30,483.46590995788574,700,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,30,463.4169340133667,400,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,31,644.1830396652222,620,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,31,0,440,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,32,0,660,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,32,534.6150398254395,440,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,33,0,660,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,33,0,480,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,34,0,660,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,34,316.0710334777832,480,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,35,356.6451072692871,660,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,35,478.56605052948,470,Miss,1,0,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,36,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,36,0,510,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,37,0,650,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,37,0,510,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,38,442.38603115081787,650,Hit,1,1,0
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,38,0,510,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Impulsive,39,0,640,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:09:50+00:00,2018-04-16 20:30:00+00:00,,Sustained,39,336.9940519332886,510,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,0,389.16707038879395,600,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,0,311.0860586166382,600,False Alarm,0,0,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,1,0,590,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,1,283.6209535598755,640,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,2,0,590,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,2,453.7498950958252,630,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,3,0,590,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,3,551.2340068817139,620,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,4,0,590,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,4,0,600,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,5,0,590,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,5,317.4769878387451,600,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,6,346.70794010162354,590,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,6,0,560,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,7,0,580,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,7,291.9219732284546,560,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,8,0,580,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,8,N/A,480,Miss,1,0,1
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,9,0,580,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,9,508.49997997283936,520,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,10,0,580,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,10,308.98797512054443,510,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,11,0,580,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,11,0,500,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,12,0,580,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,12,285.76505184173584,500,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,13,573.7329721450806,580,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,13,318.9239501953125,480,Hit,1,1,0
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Impulsive,14,0,560,Correct Rejection,0,1,N/A
ADMIN-UCSF-BS013,2018-03-18 16:33:30+00:00,2018-04-16 20:30:00+00:00,,Sustained,14,0,440,Correct Rejection,0,1,N/A
